SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Cabeça Quente,"Eu não fiz nada. Se não quer acreditar, Toma a decisão. Eu to falando a verdade, Coração. E mais uma vez ta ficando perigoso. Eu não sou gostoso. Mas na hora de amar você me chama pra sua cama. Digo que sou fiel e você joga um sorriso. Será que ta de deboche comigo. Foram bater na tua porta. Fizeram fofoca para gente terminar. Foi da boca pra fora. Que minhas palavras você cansou de escutar. Se quer liberdade. É o jeito, Vai doer o peito. Mas vou me acalmar. Porque de cabeça erguida. Que eu devo ficar. Se eu chorar é normal. Se eu ter crise é fatal. Nem de cabeça quente. Não devia deixar o amor ausente. Se eu te falar é pior. Deixar isso quieto é melhor. Nem de cabeça quente. Não devia deixar o amor ausente",Nosso Sentimento,101,4.9,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Funk Carioca; Country; Grunge; Surf Music; House; Black Music; Forró
F-unit Ta Aqui !,"Refrão. É muito fácil pra você vir me julgar agora. Você não tá ligado não conhece a minha história. Você não sabe o que a gente lutou pra conseguir(avisa. Todo mundo que a f unit tá aqui) 2x. É..Tô me preparando pra dar um rolé. Os ""cara"" já ligaram, eu não sei qual vai ser. Eu tenho que correr, eu tenho que me arrumar. Uma calça da xxl e um adidas pra completar meu visual. Quando saio com a rapa a gente é tudo igual. Os camaradas que conhecem sabem que é normal. Rapaziada com infinito de gangue. Pela f unit, a gente da o sangue. Tem que ralar pra neguinho respeitar o nosso lugar. O qual a gente tem ou ainda vamos conquistar. Estamos acostumado a ver neguinho querendo tirar sem. Saber direito o que acontece. Quando a gente já esta num certo patamá. A f unit tá aqui pra poder te mostrar. Quem nem só de dinheiro vive o ser humano. E que atitude sempre vem em primeiro plano. Independente disso eu não quero te convencer. Esqueça tudo se isso não serve pra você. E nessa ideia eu quase esqueci de me arrumar. Os caras já devem tá puto de me esperar. Refrão. É muito pra você vir me julgar agora. Você não tá ligado não conhece a minha história. Você não sabe o que a gente lutou pra conseguir(avisa. Todo mundo que a f unit tá aqui) 2x. Muita gente duvidou. Muita gente até gorou. Mas de nada adiantou. Hoje aqui estou. Fazendo um samba curtindo um black. A vida que sonhei desde moleque. Pra chegar aqui não foi fácil não. Varias correrias sem vacilaçao. Teve uma rapaziada que até desacreditou mas eu nunca. Esqueci que a minha mãe falou. Que era pra eu mudar batalhar. Que um dia a minha hora ia chegar. Eae paga pau o que você vai me dizer?. Eu tinha a fe que um dia eu ia vencer. Você tá ai torcendo pra eu me fuder, fudido é você é. Ruim de acontecer. Ruimd a firma quebrar faço couro comer. Faço trepidar e você tremer. Com atitude conquistei o meu respeito e se é pra fazer. Faço direito. Não somos considerados como os bambambans e agora eu. Faço rima com o ah mr dam .. Dam dam dam, meu. Parceiro. Também tem o bbs meu mano maloqueiro. Oscar meu irmão e o rodrigo pra fechar no meu quentao. Junta a gente num puta som. E so rola som de negrao. A gente não paga pra vacilar. Tô aqui pra provar que se a gente luta consegue. Chegar. Eu não falo besteira. Tomei varias rasteira. Ran.. E hoje vivo a vida da forma mais maloqueira. Mas se você pensa que eu parei por ai .. Avisa todo. Mundo que a f unit tá aqui. Refrão. É muito pra você vir me julgar agora. Você não tá ligado não conhece a minha história. Você não sabe o que a gente lutou pra conseguir(avisa. Todo mundo que a f unit tá aqui) 2x. . Não tô de pedindo nenhum favor. Nem negocio de tocar terror. Mas a gente vai até as última consequencias se. Preciso for. Dan oscar thiago bbs e eu rodrigo. Aparentemente não te oferecemos nenhum perigo. E nem é nossa intenção. Você jan nos conhece. Figuras carimbadas que quase ninguém esquece. Hoje eu sei que vivo uma realidade um pouco diferente. Mais isso não faz de você ser mesnos do que a gente. Eu já estive dos dois lados. E pude perceber. Que os nossos verdadeiros laços não da pra esquecer. Hoje eu tenho praticamente tudo que sonhei. Mas nem tudo nesse mundinho é o que eu esperei. Botaram palavras na minha boca sem eu nem dizer. Fica falando da minha vida sem me conhecer. Quando eu tava na pista já me fecharam portas. A profissao de artista não faz nenhum idiota. Hoje não hoje não engulo tudo que eu ouço. Muitas pessoas me valorizam pelo que eu tenho e levo. No meu bolso. Não ponha a mão no meu bolso pois pode ter ratoeira. Sou f unit soldado da familia guerreira. Refrão. É muito pra você vir me julgar agora. Você não tá ligado não conhece a minha história. Você não sabe o que a gente lutou pra conseguir(avisa. Todo mundo que a f unit tá aqui) 2x. Culutra black hip hop no brasil cresceu. Fiz muito curso e aproveita o que nunca viveu. Nem nunca viu um racha de b-boy la na são bento. Criticam o hip hop dizendo que é violento. A f unit representa lealdade. A irmandade aqui não tem crocodilagem não. Quem é da familia tem que ter a tatuagem. Ninguém é mais que ninguém, ninguém leva vantagem não. Por muito tempo vivendo junto com a malandragem. Isso nas nossas vidas foi uma boa passagem. Me fez viver e aprender o que é bom que é ruim. E o que faz bom pra você, pode fazer mal pra mim. E a gente tenta entender porque a vida é assim. O povo todo a sofrer nessa corrida sem fim. E eu também ando vivendo sempre nessa correria. Se fosse um dia era fácil mas quero ver todo dia. Tem que ter a mente aberta. Que é pra cuidar dos problemas você cuida do seu eu do. Meu esse é o nosso lema. Ferozes como cachorros de uma grande matilha. Sou soldado da f unit a unidade familia. É muito fácil pra você olhar e me julgar agora(2x). Refrão. É muito pra você vir me julgar agora. Você não tá ligado não conhece a minha história. Você não sabe o que a gente lutou pra conseguir(avisa. Todo mundo que a f unit tá aqui) 2x",Rodriguinho,106,2.7,Samba,Romântico; Pagode; Samba; Country; Hardcore; Tecnopop; Axé; Funk Carioca; Black Music
Você Roubou A Minha Vida,"Você roubou a minha vida. A alma inteira. Você não sabe como é a minha dor mas eu não quero a sua pena. Você não sabe o tanto que eu perdi. Não liga se meu mundo quebrar e cair em um abismo de desilusão. Você já me roubou a vida e eu me sinto. Como uma pedra onde o mar derrama a onda e acostumada nada sente. Você não sabe o importante que foi. Que sua ausência nunca vai chegar ao fim. Que eu te dei um pedaço de mim.. . Você não sabe o que e o amor. Que o medo invade qualquer solidão. Você não sabe que dano causou. Que fez em pedaços meu pobre coração. Que batia quando ouvia o som vazio em sua voz. o som macio em sua voz. Você que me roubou a vida, todos os sonhos. E me deixou somente o frio da sensação de já não ter mais esperança. Você não imagina o quanto eu perdi. Não sabe que será impossível esquecer. E que a saudade só pensa em você. Você não sabe a verdade de quem ama. Você não sabe como foi que me deixou. Você foi fria e congelou a minha alma. Você deixou em mim o vazio e a dor",Alexandre Pires,195,6.2,Samba,Samba; Romântico; Pagode; Axé; Dance; Sertanejo; Funk Carioca; Funk; Trilha Sonora; Electronica; Forró; Clássico
Imagina,"Imagina. Imagina. Hoje à noite. A gente se perder. Imagina. Imagina. Hoje à noite. A lua se apagar. Quem já viu a lua gris. Quando a lua começa a murchar. Lua cris. É preciso gritar e correr, socorrer o luar. Meu amor. Abre a porta pra noite passar. E olha o sol. Da manhã. Olha a chuva. Olha a chuva, olha o sol, olha o dia a lançar. Serpentinas. Serpentinas pelo céu. Sete fitas. Coloridas. Sete vias. Sete vidas. Avenidas. Pra qualquer lugar. Imagina. Imagina. Sabe que o menino que passar debaixo do arco-íris. vira. moça, vira. A menina que cruzar de volta o arco-íris rapidinho. volta a ser rapaz. A menina que passou no arco era o. Menino que passou no arco. E vai virar menina. Imagina. Imagina. Imagina. Imagina. Imagina. Hoje à noite. A gente se perder. Imagina. Imagina. Hoje à noite. A lua se apagar",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Eu Nunca Amei Assim,melhor a gente se entender. e o que tiver que acontecer. que dessa vez seja pra sempre. pra que brincar de se esconder. se o amor tocou eu e você. de um jeito assim tão diferente. porque você não fica comigo. e deixa o meu amor te levar. solidão à dois é um castigo. sem essa de querer complicar. refrão. nosso amor é tão lindo.... e eu só penso em você (nossa paixão). mas o que eu tô sentindo.... você finge que não vê (a solidão). nosso amor é tão lindo.... e você longe de mim. eu nunca amei assim. eu nunca amei assim. vem cá me deixa te tocar. dormir à luz do seu olhar. e te falar meus sentimentos. deixa o ciúme pra depois. o amor tem planos pra nós dois. você mudou meus pensamentos. . (fonte: site oficial),Jeito Moleque,99,5,Samba,Romântico; Pagode; Samba; Trilha Sonora; Funk Carioca; Disco; Axé; Progressivo; Soul Music; Trance; Grunge; Sertanejo; Hip Hop; Funk
300 Anos,"Se Zumbi. Guerreiro-guardião. Da Senzala Brasil. Pedisse a coroação. Que por direito o cetro do quilombo. Que deixou por aqui. Nossa bandeira era. Ordem, progresso e perdão. É Zumbi. Babá dessa nação. Orixá nacional. Orfeu da Casa Real. Do carnaval do negro. Quilombola da escola daqui. O mestre-sala de Zambi. Na libertação. Parece que eu sou. Zumbi dos Palmares quando sambo. O príncipe herdeiro. Dos quilombos do Brasil. Sou eu, sou eu, Soweto. Livre, Mandela é Zumbi. Que se revive. Exemplo pro céu. De outros países como o meu. Sou eu orgulho de Zumbi. Que vem de Angola e de Luanda. Salve essa nação de Aruanda. Salve a mesa posta de umbanda. Salve esse Brasil-Zumbi",Bom Gosto,88,3,Samba,Samba
O Beijo e o Desejo,Tom............:. Introdução.: Dm C#o Gm C7 F Bb7 Bm5-/7 E7. Am. Eu sei. E7. Que a gente mal se conhece. Em5-/7 A7. E que além do mais. Dm. O seu namorado está prá chegar. Bm5-/7 E7. Pra te dar um beijo. Am. Que eu queria dar. F#7. Mas olha esse beijo sou eu quem merece. Bm5-/7 E7. É esse meu sonho que nunca acontece. Am. Outra vez. E7. Vejo o seu olhar me dizendo. Em5-/7 A7. O que os lábios seus tão querendo impedir. Dm Bm5-/7. O coração de falar. E7. Vem ficar comigo. Am F. Como é bom se apaixonar. B7 E7 Am Abm Gm. Depois é só deixar rolar. C7 F G7. E é natural que essa magia. Em Ebo. Nos conduza a esse clima. Dm E7 Am Abm Gm. E pinta o beijo e o desejo mais ardente logo vem. C7 F G7. Se é amor isso eu não sei. Em Ebo. Só sei que é bom e deve prosseguir. Dm E7 Am Eb7/9.,Katinguelê,137,1.7,Samba,Samba; Pagode; Romântico; Instrumental; Chillout; MPB; Black Music
Musas - Citações: Madalena - Maria Rita - Modinha Para Gabriela - Ai Que Saudades da Amélia,"Lembra da morena que tempero. Da januária na janela. Da Gabriela com fome de amor. Oh, oh. Iracema garota de Ipanema. Dona Amélia, Emília, Helena. Irací, Tereza e a Dindi. A Dindi. Então vem com a Luísa. Trás a Janaína e Monalisa. Trás a Carolina que precisa. De dona Guio, Guiomar. E toda pequena. Aprende a ser musa e vale a pena. Tem sempre o poeta e o poema. Pra eternizar mulher. Tem que respeitar, mulher. E valorizar, mulher. Saber amar, mulher. Mulher. Tem que respeitar, mulher. E valorizar, mulher. Saber amar, mulher. Lembra da morena que tempero. Da januária na janela. Da Gabriela com fome de amor. Oh, oh. Iracema garota de Ipanema. Dona Amélia, Emília, Helena. Irací, Tereza e a Dindi. A Dindi. Então vem com a Luísa. Trás a Janaína e Monalisa. Trás a Carolina que precisa. De dona Guio, Guiomar. E toda pequena. Aprende a ser musa e vale a pena. Tem sempre o poeta e o poema. Pra eternizar mulher. Tem que respeitar, mulher. E valorizar, mulher. Saber amar, mulher. (O Madalena). Mulher. Tem que respeitar, mulher. E valorizar, mulher. Saber amar, mulher. (Por onde andará Maria Rita?). Mulher. Tem que respeitar, mulher. E valorizar, mulher. Saber amar, mulher. (Sempre Gabriela). Mulher. Tem que respeitar, mulher. E valorizar, mulher. Saber amar, mulher. (Amélia que era mulher de verdade). Mulher. Tem que respeitar, mulher. E valorizar, mulher. Saber amar, mulher",Diogo Nogueira,120,4.1,Samba,Samba; MPB; Romântico; Samba Enredo; Pagode; Velha Guarda; Funk; Grunge; Sertanejo; Industrial; Hard Rock; Electronica; Bossa Nova; Gospel/Religioso
Defunto Caguete,"Mas é que fui num velorio velar um malandro. Que tremendo decepção. Eu bati que o esperto era rico e legal. Ele era do time da ""entregação"". O bicho esticado na mesa. Era dedo nervoso e eu não sabia. Enquanto a malandragem fazia a cabeça. O indicador do defunto tremia. Era caguete sim .. Era caguete sim ... Eu só sei que a Policia pintou no velório e o dedão do safado apontava pra mim. Era caguete sim.. Era caguete sim ... Eu já vi que a Policia rochou no velório e o dedão do coruja apontava pra mim. Caguete é mesmo um tremendo canalha. Nem morto não dá sossego. Chegou no inferno entregou o Diabo. E lá no céu caguetou São Pedro. Ainda disse que não adianta. Por que a onda dele era mesmo entregar. Quando o caguete é um bom caguete. Ele cagueta em qualquer lugar. Era caguete sim .. Era caguete sim ... Eu só sei que a polícia pintou no velorio e o dedão do safado apontava pra mim. Era caguete sim .. Era caguete sim ... Eu já vi que a polícia rochou no velorio e o dedão do sujeira apontava pra mim",Bezerra da Silva,292,2.9,Samba,Pagode; Samba; MPB; Instrumental; Axé; Heavy Metal; Blues; Black Music; Electro Swing; Bossa Nova; Soft Rock; Funk Carioca; Country
Mel Na Boca,"Oh, quanta mentira suportei. Neste teu cinismo de doçura. Pode parar. Com essa idéia de representação. Os bastidores se fecharam pra desilusão. Pode parar. Com essa idéia de representação. Os bastidores se fecharam pra desilusão. É mentira. É mentira. Cadê toda a promessa de me dar felicidade. Bota mel em minha boca. Me ama, depois deixa a saudade, será.... Será que o amor é isso?. Se é feitiço vou jogar flores no mar. Um raio de luz. Pro sol voltar á a brilhar. Que se apagou e deixou noite em meu olhar. Meu olhar. Um raio de luz. Do sol voltar á a brilhar. Que se apagou e deixou noite em meu olhar",Almir Guineto,66,1.2,Samba,Samba; Pagode; Velha Guarda; Axé; Dance; MPB
Canto Das Três Raças,"Ninguém ouviu um soluçar de dor. No canto do Brasil.. Um lamento triste sempre ecoou. Desde que o índio guerreiro. Foi pro cativeiro e de lá cantou.. Negro entoou um canto de revolta pelos ares. No Quilombo dos Palmares, onde se refugiou.. Fora a luta dos inconfidentes. Pela quebra das correntes.. Nada adiantou.. E de guerra em paz, de paz em guerra,. Todo o povo dessa terra. Quando pode cantar,. Canta de dor.. E ecoa noite e dia: é ensurdecedor.. Ai, mas que agonia. O canto do trabalhador.... Esse canto que devia ser um canto de alegria. Soa apenas como um soluçar de dor",Elza Soares,148,1.5,Samba,Samba; MPB; Jazz; Bossa Nova; Soul Music; Black Music; Pop; Blues; Samba Enredo
Aquele beijo,"Dessa vez cai na armadilha, acredite hoje sou eu. Não pergunte como aconteceu. Pois não vou saber te explicar. Fui nocauteado, o meu orgulho me deixou hoje assim. Lélé da cabeça, ""perdidin"". Sabia que uma hora isso iria mudar. Porque que tem que ser assim. Espero ligação, confiro os recados. Odeio quando ligo e o celular ta desligado. Tudo isso mexe demais com minha emoção. Agora o jogo virou. Sou eu quem te procuro, te ligo a toda hora. As vezes sem assunto só jogo conversa fora. Hoje estou em transe, perdidinho de paixão. Não dá pra acreditar mas sinto falta do seu beijo. Quanto mais eu fujo mais aumenta o meu desejo. Foi aquele beijo, foi aquele beijo. Aí meu Deus do céu o que foi aquele beijo. E quando eu te encontro eu não consigo acreditar. Que com aquele beijo iria me apaixonar. Foi aquele beijo, foi aquele beijo. Aí meu Deus do céu o que foi aquele beijo",Turma do Pagode,182,11.7,Samba,Romântico; Pagode; Samba; Sertanejo; Funk Carioca; Instrumental; Forró; Black Music; Axé; Funk; Fado; R&B; Pop/Punk; Blues; Gospel/Religioso; Electronica; Reggae; Rap; Emocore
A Barata,"Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Diz aí Luis Fernando o que ""cê"" vai fazer.. Eu vou comprar um chicote pra me defender.. Diz aí Luis Fernando o que ""cê"" vai fazer.. Eu vou comprar um chicote pra me defender.. Ele vai dar uma chicotada na barata dela. ( x4 ). Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Diz aí Rogério o que ""cê"" vai fazer.. Eu vou comprar um pau pra me defender.. Diz aí Rogério o que ""cê"" vai fazer.. Eu vou comprar um pau pra me defender.. Ele vai dar uma paulada na barata dela ( x4 ). Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Diz aí Fernando o que ""cê"" vai fazer.. Eu vou comprar uma espora pra me defender.. Diz aí Fernando o que ""cê"" vai fazer.. Eu vou comprar uma espora pra me defender.. Ele vai dar uma esporada na barata dela ( x4 ). Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Diz aí Luizinho o que ""cê"" vai fazer.. Eu vou comprar um inseticida pra me defender.. Diz aí Luizinho o que ""cê"" vai fazer.. Eu vou comprar um inseticida pra me defender.. Ele vai dar uma tonteada na barata dela ( x4 ). Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Diz aí Serginho o que ""cê"" vai fazer.. Eu vou comprar uma furadeira pra me defender.. Diz aí Serginho o que ""cê"" vai fazer.. Eu vou comprar uma furadeira pra me defender.. Ele vai dar uma furada na barata dela ( x4 ). Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Toda vez que eu chego em casa,. a barata da vizinha está na minha cama.. Diz aí Alexandre o que ""cê"" vai fazer.. Eu vou comprar uma bombinha pra me defender.. Diz aí Alexandre o que ""cê"" vai fazer.. Eu vou comprar uma bombinha pra me defender.. Ele vai dar ... Ele vai dar ..",Só Pra Contrariar,157,4.7,Samba,Samba; Pagode; Romântico; Gospel/Religioso; Jovem Guarda; Pop; Black Music; Infantil; Funk; Sertanejo; Forró
