SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Razão E Nostalgia,"Tanta ingratidão que razão. Deixa agora me enxergar. Falsa emoção que turvava a visão. Até cegar. Triste nostalgia. Não me faça chorar. Não me faça lembrar desse amor. Que trouxe meu penar. Não se empenhou. Nem tão pouco tentou. Me preservar. A decepção sem perdão. Tomou conta do meu lar. Ó quanta alegria. Eu sonhava te dar. Mas tive que o. Amargo da dor provar. Nessa vida,. Toda mágoa. vem cercada. Por um certo bem. Entrego a aliança. E guardo a esperança. De ser feliz também. Junto de outro alguém. E a saudade,. Tempestade. Que invade e me fez refém. Espero a bonança. Que fica de herança. Pra quem quis ser feliz. E amar. Não se empenhou. Nem tão pouco tentou. Me preservar. A decepção sem perdão. Tomou conta do meu lar. Ó quanta alegria. Eu sonhava te dar. Mas tive que o. Amargo da dor provar. Nessa vida. Toda mágoa. Vem cercada. Por um certo bem. Entrego a aliança. E guardo a esperança. De ser feliz também. Junto de outro alguém. E a saudade,. Tempestade. Que invade e me fez refém. Espero a bonança. Que fica de herança. Pra quem quis ser feiz. E amar. Espero a bonança. Que fica de herança. Pra quem quis ser feliz. E amar",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Papel de Pão,Eu nem sei dizer o que senti. Quando eu acordei e não te vi. Confesso que chorei. Não suportei a dor. É doloroso se perder um grande amor. Mais alucinada eu fiquei. Quando li o bilhete que encontrei. Estava escrito no papel de pão. Foi o que arrasou meu coração. Ainda me lembro bem estava escrito assim. Não me procure nosso amor chegou ao fim. Mais alucinada eu fiquei. Quando li o bilhete que encontrei. Tava escrito num papel de pão. Foi o que arrasou meu coração. Ainda me lembro bem estava escrito assim. Não me procure nosso amor chegou ao fim,Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
A Noite do Meu Bem,"Hoje, eu quero a rosa mais linda que houver. E a primeira estrela que vier. Para enfeitar a noite do meu bem. É! Eu quero a paz de criança dormindo. Quero o abandono de flores se abrindo. Para enfeitar a noite do meu bem. Quero a alegria de um barco voltando. Quero ternura de mãos se encontrando. Para enfeitar a noite do meu bem. É! Eu quero o amor. O amor mais profundo. Eu quero toda a beleza do mundo. Para enfeitar a noite do meu bem. Quero a alegria de um barco voltando. Quero ternura de mãos se encontrando. Para enfeitar a noite do meu bem. Mas, como esse bem demorou a chegar. Eu já nem sei se terei no olhar. Toda ternura que quero te dar",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Vamos A Luta,Eu acredito é na rapaziada. Que segue em frente e segura o rojão. Eu ponho fé é na fé da moçada. Que não foge da fera e enfrenta o leão. Eu vou a luta com essa juventude. Que não corre da raia a troco de nada. Eu vou no bloco dessa mocidade. Que não tá na saudade e constroi a manhã desejada. Aquele sabe que é mesmo o coro da gente. E segura a batidada da vida o ano inteiro. Aquele que sabe o sufoco de um jogo tão duro. E apesar dos pesares ainda se orgulha de ser brasileiro. Aquele que sai da batalha entra no botequim. E desce uma cerva gelada. E agita na mesa logo uma batucada. Aquele que manda um pagode e sacode a poeira suada da luta. E faz a brincadeira pois o resto é besteira. E nós estamos por aí,Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Ronda,"De noite, eu rondo a cidade,. a te procurar, sem encontrar.. em meio de olhares, espio. em todos os bares, você não está.. Volto prá casa abatida,. desencantada da vida,. o sonho alegria me dá,. nele você está.. Ah, se eu tivesse. quem bem me quisesse,. esse alguém me diria:. Desiste, esta busca é inútil,. eu não desistia.. Porém, com perfeita paciência,. volto a te buscar, hei encontrar,. bebendo com outras mulheres,. rolando dadinhos, jogando bilhar.. E nesse dia, então,. vai dar na primeira edição:. Cena de sangue num bar. da Avenida São João.",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Eu Vou Pra Lapa,"É ela a dama da noite. Com muitos Janeiros no Rio. A plebe, a elite. Um convite a quem tá de rolê. Reduto de bambas, poetas,Boêmios. malandros, vadios. Tão considerada e na sua parada. Não pára mané. É ela. É ela a dama da noite. Com muitos Janeiros no Rio. A plebe, a elite. Um convite a quem tá de role. Reduto de bambas, poetas,Boêmios. malandros, vadios. Tão considerada e na sua parada. Não pára mané. E toda vez que a noite cai. A luz se acende e uma vontade me arrebata. Eu vou pra lá. Eu vou pra Lapa. Aos pés de Santa Tereza. A um passo da Glória. Eu vou pra Lapa. Porque Lapa tem história. Aos pés de Santa Tereza. A um passo da Glória. Eu vou pra Lapa. Porque Lapa tem história. É a velha Lapa dos arcos do Centro. Do circo, do nobre Capela. A dama da noite, Carioca da Gema. Da Riachuelo e da Mem de Sá. É a nova Lapa das tribos do raps. Dos bits, dos hits e do tamborzão. De um Bar Brasil. Seu bonde é ruim de segurar. E toda vez que a noite cai. A luz se acende e uma vontade me arrebata. Eu vou pra lá. Eu vou pra Lapa. Aos pés de Santa Tereza. A um passo da Glória. Eu vou pra Lapa. Porque Lapa tem história. Aos pés de Santa Tereza. A um passo da Glória. Eu vou pra Lapa. Porque Lapa tem história. Vamo nessa, juntinha. E toda vez que a noite cai. A luz se acende e uma vontade me arrebata. Eu vou pra lá. Eu vou pra Lapa. Aos pés de Santa Tereza. A um passo da Glória. Eu vou pra Lapa. Porque Lapa tem história. Aos pés de Santa Tereza. A um passo da Glória. Eu vou pra Lapa. Porque Lapa tem história. É a velha Lapa dos arcos do Centro. Do circo, do nobre Capela. A dama da noite, Carioca da Gema. Da Riachuelo e da Mem de Sá. É a nova Lapa das tribos do raps. Dos bits, dos hits e do tamborzão. De um Bar Brasil. Seu bonde é ruim de segurar",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Devolvi,Devolvi. O cordão e a medalha de ouro. E tudo que ele me presenteou. Devolvi suas cartas amorosas. E as juras mentirosas. Com que ele me enganou. Devolvi. A aliança e também seu retrato. Para não ver seu sorriso. No silêncio. Do meu quarto. Nada quis guardar como lembrança. Pra não aumentar meu padecer. Devolvi tudo. Só não pude devolver. A saudade cruciante. Que amargura o meu viver,Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Você Me Vira a Cabeça (Me Tira do Sério),"Você me vira a cabeça, me tira do sério. Destrói os planos que um dia eu fiz pra mim. Me faz pensar porque que a vida é assim. Eu sempre vou e volto pros teus braços. Você não me quer de verdade. No fundo eu sou tua vaidade. Eu vivo seguindo os teus passos. Eu sempre estou presa em teus laços. É só você chamar que eu vou. Por que você não vai embora de vez?. Por que não me liberta dessa paixão?. Por que?. Por que você não diz que não me quer mais?. Por que não deixa livre o meu coração?. Mas tem que me prender, tem que seduzir. Só pra me deixar louca por você. Só pra ter alguém que vive sempre ao seu dispor. Por um segundo de amor, ôôôô. Mas tem que me prender, tem que seduzir. Só pra me deixar louca por você. Só pra ter alguém que vive sempre ao seu dispor. Por um segundo de amor. Você não me quer de verdade. No fundo eu sou tua vaidade. Eu vivo seguindo os teus passos. Eu sempre estou presa em teus laços. É só você chamar que eu vou. Por que você não vai embora de vez?. Por que não me liberta dessa paixão?. Por que?. Por que você não diz que não me quer mais?. Por que não deixa livre o meu coração?. Mas tem que me prender, tem que seduzir. Só pra me deixar louca por você. Só pra ter alguém que vive sempre ao seu dispor. Por um segundo de amor, ôôôô. Mas tem que me prender, tem que seduzir. Só pra me deixar louca por você. Só pra ter alguém que vive sempre ao seu dispor. Por um segundo de amor, ôôôô. Mas tem que me prender, tem que seduzir. Só pra me deixar louca por você. Só pra ter alguém que vive sempre ao seu dispor. Por um segundo de amor, ôôôô",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Serei Sempre Tua,"Tua voz meu acalanto. Já secou todo o meu pranto. Vem meu sonho meu encanto. Vem me chamar de princesa. Tanta paz no seu sorriso. É o que traz meu ao paraíso. Faz o amor que eu preciso. Vem me chamar de princesa, vem. Meu peito é só felicidade. Entra meu amor. Fica à vontade. Solta de uma vez todo carinho, meu pecado. Diz mais uma vez que o nosso amor é tão sagrado. Vem, me beija sem pedir licença. Que eu me entrego sim. Por recompensa. Deixa amanhecer pro mundo ver no nosso olhar. Como é gostoso amar. Deixa amanhecer pro mundo ver no nosso olhar. Como é gostoso amar. Em dia de sol ou em noite de lua, meu bem. Serei sempre tua. Quando estou em teus braços o meu corpo flutua, meu bem. Serei sempre tua. Posso estar em casa ou no meio da rua, meu bem. Serei sempre tua. Pode o mundo acabar que esse amor continua, meu bem. Serei sempre tua. Em dia de sol ou em noite de lua, meu bem. Serei sempre tua. Quando estou em teus braços o meu corpo flutua, meu bem. Serei sempre tua. Posso estar em casa ou no meio da rua, meu bem. Serei sempre tua. Pode o mundo acabar que esse amor continua, meu bem. Serei sempre tua. Repete musica 1X",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Lua Menina,Lamparina do mundo vivo na solidão. tenho o corpo cansado. olhos presos no chão. só o teu prateado. me dá grande emoção. Selene ilumina. o escuro do meu coração. Diana menina me leva. me ensina esse seu cintilar. bailarina do céu. com teu passos. me ensina a bailar. Diana menina me leva........ teu lar deve ser mais tranquilo. Diana. teu mundo melhor que o meu. Cíntia. eu quero também ser menino. Selene. me leva pro reino que é seu. rainha dos astros. me leva pro reino que é seu. Diana menina me leva........,Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Pedra de Responsa,É pedra é pedra é pedra. É pedra de responsa. Mamãe eu volto pra ilha nem que seja montado na onça. É pedra é pedra é pedra. É pedra de responsa. Mamãe eu volto pra ilha nem que seja montado na onça. Quando Fui na ilha maravilha. Fui tratado como um paxá. Me deram arroz de cuxá. Água gelada da bilha. Cozindo de jurará. Alavantu na quadrilha. ==> Refrão. Me levaram pra dançar no boi-bumbá. Eu dancei. Me deram catuaba pra provar. Aprovei. Me deram um cigarrim pra fumar. Menino como eu gostei. ==> Refrão. Mamãe eu quero sucesso. Dinheiro mulher e champanhe. Mamãe teu filho merece. Vera Fischer very money. (Demi Moore more money),Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Coco Partido,"Ioiô, (ah ioiô). Dá o doce de coco que iaiá mandou (iaiá mandou). Iaiá. Já cansei de pedir mas ioiô não quer dar (não quer dar, não quer dar, não quer dar). Fui no terreiro peguei coco no coqueiro. Quem chegou primeiro teve água de tomar. Depois de oco, abri o coco, ralei coco. De bom grado bem ralado. Para o doce de iaiá. E agora ioiô não quer dar. Ioiô, (ah ioiô). Dá o doce de coco que iaiá mandou (iaiá mandou). Iaiá. Já cansei de pedir mas ioiô não quer dar (não quer dar, não quer dar, não quer dar). Não é quindim que eu quero pra mim. Nem bombocado também. Não é pudim, nem bolo de aipim. Que vai me fazer bem. Não é cocadinha, nem é queijadinha. Não é glacê, nem bombom, nem pavê. Eu só quero o doce de coco. Que eu ajudei a fazer. Mas ioiô tá querendo esconder. Ioiô, (ah ioiô). Dá o doce de coco que iaiá mandou (iaiá mandou). Iaiá. Já cansei de pedir mas ioiô não quer dar (não quer dar, não quer dar, não quer dar)",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Planos de Papel,"Deus eu passo os sete dias úteis. traçando nove dias fúteis. fazendo planos de papel. em quartos cinzas de aluguel. e eu vou dormir. entre as paredes do Hotel do Sossego. meu amor. . Sim, no contracanto do meu leito. guardo um punhal cravado ao peito. tingindo a cama e o lençol. por uma fresta me invade o sol. e eu vou deitar. entre as palmeiras desenhadas nos jornais. meu amor. . . Ah, mas que você espera de mim ?. Que o consumado eu vá repetir, não. . Sim, o que me importa nesse instante. é esse não m'importar constante. esse sorriso que eu guardei. nessa gaveta, a qual fechei. prá mim dormir. com a cabeça no lugar que eu deixei. meu amor",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Mulher Ideal,"Eu sou aquilo que sou,. E se quiser me mudar. Você vai se arrepender,. Pois foi assim que gostou. Foi desse jeito que amou,. Além do bem e do mal. Sou a mulher ideal. Não adianta fugir,. Não adianta correr,. Me procurar por ai,. Você não vai encontrar. Melhor você se entregar,. Melhor você desistir. O seu lugar é aqui. As loucuras que eu fiz pra te satisfazer. Só pra te ver feliz,. Pra te dar mais prazer. Um banquete de amor que eu quis te oferecer. Sem vergonha e sem medo. Você não entendeu,. Você não deu valor. Você desmereceu,. Minha prova de amor. Mas, se alguém foi vulgar,. Esse alguém não fui eu. Teu desejo pediu,. Meu amor atendeu. De coração tão puro,. Eu mergulhei no escuro. E por mais que procure uma outra igual. Pra você serei sempre a mulher ideal. De coração tão puro,. Eu mergulhei no escuro. E me entreguei como nunca,. Jamais me entreguei. Só eu sei dos limites que ultrapassei. De tanto que eu te amei",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Noite Pelo Dia,Noie Pelo Dia. De nada vai adiantar. você tentar. me convencer. porque. quando eu caio. na folia. troco a noite. pelo dia. e não quero. nem saber. (ê de nada vai). deixa a queixa. pra depois. o mundo. não vai se acabar. será muito melhor. para nós dois. amor se você concordar. eu não posso. ouvir o tamborim. tocando assim. com tanta empolgação. por que você. não vem. faz tanto bem. ao coração. (segura gente),Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Pra Você,"Pra você eu guardei. Um amor infinito. Pra você procurei. O lugar mais bonito. Pra você eu sonhei. O meu sonho de paz. Pra você me guardei. Demais, demais. Se você não voltar. O que faço da vida. Não sei mais procurar. A alegria perdida. Eu não sei nem porque. Terminou tudo assim. Ah, se eu fosse você. Eu voltava pra mim. Ah, se eu fosse você. Eu voltava pra mim",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Mel Na Boca,"Mel Na Boca. Compositor: Almir Guineto. Oh, quanta mentira suportei. Neste teu cinismo de doçura. Pode parar. Com essa idéia de representação. Os bastidores se fecharam pra desilusão. Pode parar. Com essa idéia de representação. Os bastidores se fecharam pra desilusão. É mentira. É mentira. Cadê toda promessa de me dar felicidade. Bota mel em minha boca. Me ama, depois deixa a saudade, será.... Será que o amor é isso?. Se é feitiço vou jogar flores no mar. Um raio de luz. Do sol voltará a brilhar. Que se apagou e deixou noite me meu olhar. Meu olhar. Um raio de luz. Do sol voltará a brilhar. Que se apagou e deixou noite me meu olhar",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Menino do Calabar,"Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiô ioiôi. Olha essa dança que coisa maluca. Menino eu quero ver você debochar. Merengue na cintura. E veja no que dá. Caribe na cabeça. E a levada do ijexá. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiô ioiôi. Menino que vem lá do Calabar. Me ensina, me ilumina. Eu quero é debochar. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiô ioiôi. Olha essa dança que coisa maluca. Menino eu quero ver você debochar (debochar, ijexá). Merengue na cintura. E veja no que dá. Caribe na cabeça. E a levada do ijexá. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiô ioiôi. Menino que vem lá do Calabar (Calabar, Calabar). Me ensina, me ilumina eu quero é debochar (debochar, ijexá). Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiôi. Ô ioiô ioiô ioiô ioiôi",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Fora de Ocasião,"Intro: Dm G7 C7+ C6 Am7 B7. Em7 B7/D#. Acho que a saudade já te encontrou. Dm G7 C7+ C6. Te disse como estou, mas deixa como está. Am7 A#o Em7. Quando a solidão desperta o desamor. F#m5- B7 Em7 B7. Se quer falar de amor, não dá, ( ô mas eu acho ). E G#7. Depois do temporal o sol que vai brilhar. Bm7 E7 A7+. Pode não apagar o que aconteceu. Am7 D7 G7+ Em7. Tanta escuridão pode tornar em vão. F#7 C7 B7. A luz que acendeu fora de ocasião. E G#7. Teu navio quis abandonar meu cais. Bm7 E7 A7+ F#m7 Gm7 G#m7 Am7. Não adianta mais, correr atrás assim. D7 G#m7 C#7. Pois o nosso amor já chegou ao fim. F#7 B7 E Bm7 E7. E não venha procurar por mim, diz outra vez. A7+ Am7 G#m7 C#7. Pois o nosso amor já chegou ao fim. F#7 B7 Em7 B7.",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
